kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,lokasi_rw,jumlah_kk,satuan,tahun,karang_taruna
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,5,469,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,6,729,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,7,118,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,8,449,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,9,439,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,10,329,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,11,263,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,12,207,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,13,1,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220001,CIHAURGEULIS,32.73.18,CIBEUNYING KALER,32.73.18.1001,CIHAUR GEULIS,14,355,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,1,445,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,2,474,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,3,550,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,4,618,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,5,456,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,6,372,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,7,378,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,8,412,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,9,292,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,10,590,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,11,574,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,14,1,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,15,1,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220002,SUKALUYU,32.73.18,CIBEUNYING KALER,32.73.18.1002,SUKALUYU,18,1,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,1,159,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,2,772,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,3,505,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,4,381,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,5,278,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,6,307,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,7,189,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,8,421,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220003,NEGLASARI,32.73.18,CIBEUNYING KALER,32.73.18.1003,NEGLASARI,9,1,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,1,444,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,2,650,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,3,287,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,4,468,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,5,804,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,6,614,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,7,233,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,8,617,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,9,1034,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,10,784,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,11,665,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,12,1382,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,13,676,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,14,534,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,15,598,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,16,1,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,23,1,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,1,124,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,2,184,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,3,171,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,4,249,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,5,309,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,6,205,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,7,349,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,8,413,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,1,228,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,2,348,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,3,235,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,4,488,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,5,402,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,6,467,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,7,471,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,8,189,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170003,MERDEKA,32.73.19,SUMUR BANDUNG,32.73.19.1002,MERDEKA,9,502,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,1,58,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,2,69,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,3,246,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,4,146,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,5,149,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,6,604,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,7,625,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,8,178,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,9,446,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,10,545,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,11,278,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170002,KEBON PISANG,32.73.19,SUMUR BANDUNG,32.73.19.1003,KEBON PISANG,12,511,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,1,218,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,2,331,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,3,621,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,4,161,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,5,70,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,6,312,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,7,473,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170004,BABAKAN CIAMIS,32.73.19,SUMUR BANDUNG,32.73.19.1004,BABAKAN CIAMIS,8,453,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,1,819,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,2,278,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,3,377,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,4,395,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,5,802,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,6,281,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,7,383,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,12,1,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141004,ANTAPANI KULON,32.73.20,ANTAPANI,32.73.20.1001,ANTAPANI KULON,24,1,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,1,359,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,2,298,ORANG,2019,9
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,3,302,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,4,265,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,5,170,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,6,316,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,7,360,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,8,511,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,9,409,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,10,260,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,11,200,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,12,138,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,13,354,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,14,280,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,15,178,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,16,237,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,17,243,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,18,203,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,19,309,ORANG,2019,1
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,20,316,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,21,330,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,22,414,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,23,761,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141002,ANTAPANI TENGAH,32.73.20,ANTAPANI,32.73.20.1004,ANTAPANI TENGAH,24,181,ORANG,2019,3
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,1,495,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,2,501,ORANG,2019,4
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,3,320,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,4,209,ORANG,2019,2
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,5,547,ORANG,2019,0
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,6,319,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,7,408,ORANG,2019,8
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,8,429,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,9,366,ORANG,2019,7
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,10,319,ORANG,2019,6
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,11,273,ORANG,2019,5
32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,3273141001,ANTAPANI KIDUL,32.73.20,ANTAPANI,32.73.20.1005,ANTAPANI KIDUL,12,273,ORANG,2019,0
